Material,Material share,Country,Mining share,Label,Area,Stakeholder,Indicator,Value
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,"Children in employment, total",2
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,Evidence of violations of laws and employment regulations,3
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,"Sector average wage, per month",1
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,Trade union density,5
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,Weekly hours of work per employee,3
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,Women in the sectoral labour force,4
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001131118,Workers,Workers affected by natural disasters,1
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000719802,Local Community,Drinking water coverage,1
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000719802,Local Community,International Migrant Stock,1
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000719802,Local Community,Presence of indigenous population,3
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000719802,Local Community,Sanitation coverage,4
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000479868,Society,Embodied value added total,5
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000479868,Society,Global Peace Index,3
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000479868,Society,"Health expenditure, total",2
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000479868,Society,"Illiteracy rate, total",3
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000479868,Society,Life expectancy at birth,2
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000479868,Society,Public expenditure on education,1
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.002879209,Value Chain Actors,Public sector corruption,5
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,"Children in employment, total",2
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,Evidence of violations of laws and employment regulations,3
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,"Sector average wage, per month",3
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,Trade union density,5
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,Weekly hours of work per employee,2
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,Women in the sectoral labour force,1
Manganese,0.177551209,Brazil,0.064864865,Brazil 6.5%,0.000411316,Workers,Workers affected by natural disasters,1
Manganese,0.177551209,China,0.07027027,China 7%,0.000779786,Local Community,Drinking water coverage,2
Manganese,0.177551209,China,0.07027027,China 7%,0.000779786,Local Community,International Migrant Stock,1
Manganese,0.177551209,China,0.07027027,China 7%,0.000779786,Local Community,Presence of indigenous population,3
Manganese,0.177551209,China,0.07027027,China 7%,0.000779786,Local Community,Sanitation coverage,4
Manganese,0.177551209,China,0.07027027,China 7%,0.000519857,Society,Embodied value added total,2
Manganese,0.177551209,China,0.07027027,China 7%,0.000519857,Society,Global Peace Index,3
Manganese,0.177551209,China,0.07027027,China 7%,0.000519857,Society,"Health expenditure, total",4
Manganese,0.177551209,China,0.07027027,China 7%,0.000519857,Society,"Illiteracy rate, total",3
Manganese,0.177551209,China,0.07027027,China 7%,0.000519857,Society,Life expectancy at birth,1
Manganese,0.177551209,China,0.07027027,China 7%,0.000519857,Society,Public expenditure on education,2
Manganese,0.177551209,China,0.07027027,China 7%,0.003119143,Value Chain Actors,Public sector corruption,5
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,"Children in employment, total",4
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,Evidence of violations of laws and employment regulations,3
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,"Sector average wage, per month",1
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,Trade union density,3
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,Weekly hours of work per employee,3
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,Women in the sectoral labour force,1
Manganese,0.177551209,China,0.07027027,China 7%,0.000445592,Workers,Workers affected by natural disasters,4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001679538,Local Community,Drinking water coverage,3
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001679538,Local Community,International Migrant Stock,4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001679538,Local Community,Presence of indigenous population,3
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001679538,Local Community,Sanitation coverage,4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001119692,Society,Embodied value added total,4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001119692,Society,Global Peace Index,3
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001119692,Society,"Health expenditure, total",4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001119692,Society,"Illiteracy rate, total",5
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001119692,Society,Life expectancy at birth,4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.001119692,Society,Public expenditure on education,3
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.006718154,Value Chain Actors,Public sector corruption,5
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,"Children in employment, total",5
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,Evidence of violations of laws and employment regulations,4
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,"Sector average wage, per month",3
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,Trade union density,5
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,Weekly hours of work per employee,2
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,Women in the sectoral labour force,1
Manganese,0.177551209,Gabon,0.151351351,Gabon 15.1%,0.000959736,Workers,Workers affected by natural disasters,3
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,0.000839769,Local Community,Drinking water coverage,5
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,8.40E-04,Local Community,International Migrant Stock,1
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,8.40E-04,Local Community,Presence of indigenous population,0
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,8.40E-04,Local Community,Sanitation coverage,5
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,5.60E-04,Society,Embodied value added total,3
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,5.60E-04,Society,Global Peace Index,2
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,5.60E-04,Society,"Health expenditure, total",4
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,5.60E-04,Society,"Illiteracy rate, total",5
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,5.60E-04,Society,Life expectancy at birth,4
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,5.60E-04,Society,Public expenditure on education,2
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,3.36E-03,Value Chain Actors,Public sector corruption,5
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,0.000479868,Workers,"Children in employment, total",5
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,4.80E-04,Workers,Evidence of violations of laws and employment regulations,4
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,4.80E-04,Workers,"Sector average wage, per month",5
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,4.80E-04,Workers,Trade union density,4
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,4.80E-04,Workers,Weekly hours of work per employee,2
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,4.80E-04,Workers,Women in the sectoral labour force,4
Manganese,0.177551209,Ghana,0.075675676,Ghana 7.6%,4.80E-04,Workers,Workers affected by natural disasters,1
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,3.12E-03,Local Community,Drinking water coverage,3
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.003119143,Local Community,International Migrant Stock,3
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.003119143,Local Community,Presence of indigenous population,3
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.003119143,Local Community,Sanitation coverage,4
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.002079429,Society,Embodied value added total,5
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.002079429,Society,Global Peace Index,4
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.002079429,Society,"Health expenditure, total",3
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.002079429,Society,"Illiteracy rate, total",3
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.002079429,Society,Life expectancy at birth,5
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.002079429,Society,Public expenditure on education,1
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.012476571,Value Chain Actors,Public sector corruption,5
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,"Children in employment, total",5
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,Evidence of violations of laws and employment regulations,1
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,"Sector average wage, per month",3
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,Trade union density,4
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,Weekly hours of work per employee,2
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,Women in the sectoral labour force,4
Manganese,0.177551209,South Africa,0.281081081,South Africa 28.1%,0.001782367,Workers,Workers affected by natural disasters,1
Manganese,0.177551209,Rest of the world,0.178378378,Rest of the world 17.8%,0.031671297,,,3.366893797
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,4.15E-05,Local Community,Drinking water coverage,1
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,4.15E-05,Local Community,International Migrant Stock,2
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,4.15E-05,Local Community,Presence of indigenous population,3
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,4.15E-05,Local Community,Sanitation coverage,5
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.76E-05,Society,Embodied value added total,5
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.76E-05,Society,Global Peace Index,2
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.76E-05,Society,"Health expenditure, total",3
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.76E-05,Society,"Illiteracy rate, total",1
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.76E-05,Society,Life expectancy at birth,1
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.76E-05,Society,Public expenditure on education,2
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,0.000165887,Value Chain Actors,Public sector corruption,5
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,"Children in employment, total",3
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,Evidence of violations of laws and employment regulations,4
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,"Sector average wage, per month",2
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,Trade union density,4
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,Weekly hours of work per employee,3
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,Women in the sectoral labour force,3
Lithium,0.011216116,Argentina,0.059160305,Argentina 5.9%,2.37E-05,Workers,Workers affected by natural disasters,1
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,3.68E-04,Local Community,Drinking water coverage,1
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,3.68E-04,Local Community,International Migrant Stock,5
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,3.68E-04,Local Community,Presence of indigenous population,3
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,3.68E-04,Local Community,Sanitation coverage,3
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.45E-04,Society,Embodied value added total,5
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.45E-04,Society,Global Peace Index,1
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.45E-04,Society,"Health expenditure, total",3
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.45E-04,Society,"Illiteracy rate, total",3
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.45E-04,Society,Life expectancy at birth,0
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.45E-04,Society,Public expenditure on education,2
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,0.00147158,Value Chain Actors,Public sector corruption,2
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,"Children in employment, total",2
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,Evidence of violations of laws and employment regulations,3
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,"Sector average wage, per month",1
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,Trade union density,5
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,Weekly hours of work per employee,4
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,Women in the sectoral labour force,4
Lithium,0.011216116,Australia,0.52480916,Australia 52.5%,2.10E-04,Workers,Workers affected by natural disasters,1
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000173914,Local Community,Drinking water coverage,1
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000173914,Local Community,International Migrant Stock,2
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000173914,Local Community,Presence of indigenous population,3
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000173914,Local Community,Sanitation coverage,3
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000115943,Society,Embodied value added total,5
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000115943,Society,Global Peace Index,2
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000115943,Society,"Health expenditure, total",3
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000115943,Society,"Illiteracy rate, total",2
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000115943,Society,Life expectancy at birth,0
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000115943,Society,Public expenditure on education,2
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,0.000695656,Value Chain Actors,Public sector corruption,3
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,"Children in employment, total",2
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,Evidence of violations of laws and employment regulations,3
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,"Sector average wage, per month",4
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,Trade union density,5
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,Weekly hours of work per employee,3
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,Women in the sectoral labour force,2
Lithium,0.011216116,Chile,0.248091603,Chile 24.8%,9.94E-05,Workers,Workers affected by natural disasters,4
Lithium,0.011216116,China,0.133587786,China 13.4%,9.36E-05,Local Community,Drinking water coverage,2
Lithium,0.011216116,China,0.133587786,China 13.4%,9.36E-05,Local Community,International Migrant Stock,1
Lithium,0.011216116,China,0.133587786,China 13.4%,9.36E-05,Local Community,Presence of indigenous population,3
Lithium,0.011216116,China,0.133587786,China 13.4%,9.36E-05,Local Community,Sanitation coverage,4
Lithium,0.011216116,China,0.133587786,China 13.4%,6.24E-05,Society,Embodied value added total,2
Lithium,0.011216116,China,0.133587786,China 13.4%,6.24E-05,Society,Global Peace Index,3
Lithium,0.011216116,China,0.133587786,China 13.4%,6.24E-05,Society,"Health expenditure, total",4
Lithium,0.011216116,China,0.133587786,China 13.4%,6.24E-05,Society,"Illiteracy rate, total",3
Lithium,0.011216116,China,0.133587786,China 13.4%,6.24E-05,Society,Life expectancy at birth,1
Lithium,0.011216116,China,0.133587786,China 13.4%,6.24E-05,Society,Public expenditure on education,2
Lithium,0.011216116,China,0.133587786,China 13.4%,0.000374584,Value Chain Actors,Public sector corruption,5
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,"Children in employment, total",4
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,Evidence of violations of laws and employment regulations,3
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,"Sector average wage, per month",1
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,Trade union density,3
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,Weekly hours of work per employee,3
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,Women in the sectoral labour force,1
Lithium,0.011216116,China,0.133587786,China 13.4%,5.35E-05,Workers,Workers affected by natural disasters,4
Lithium,0.011216116,Rest of the world,0.034351145,Rest of the world 3.4%,0.000385286,,,2.720608649
